description,genres,img,last_chapter,link,origin,published_date,state,title,type
Un voyage pour retrouver le pouvoir de la reine perdue. Leur grande aventure commence.,Team 설이,/imgs/mangas/aire.jpg,https://www.japscan.me/manga/aire/,https://www.japscan.me/manga/aire/,Corée Du Sud,2020,En Cours,Manhwa Aire,"Action, Aventure, Fantasy"
"Lors d'un accident alors qu'il était tout petit, il a perdu ses parents mais aussi son espérance d'une longue vie car on a du lui greffer une partie de corps. Depuis, il a toujours vécu seul en institution ou à l'hôpital. Malheureusement la partie greffée de son corps se révolte de plus en plus. Pour essayer de trouver le bonheur durant les quelques temps qui lui reste à vivre, il a décidé de faire une demande au ""programme d'espoir ai-ren"".Elle s'appelle Ai, est une jeune fille au caractère enfantin, qui aime dormir et manger, mais n'est pas tout à fait humaine",Seinen,/imgs/mangas/ai-ren.jpg,https://www.japscan.me/manga/ai-ren/,https://www.japscan.me/manga/ai-ren/,Japon,,,Manga Ai-Ren,1999
"Ema doit épouser son riche et bel ami d'enfance, Toma. Seulement, leur première rencontre ne se passe pas comme prévu et Ema se fait une mauvaise impression du jeune garçon. Elle suppose directement qu'il ne l'aime pas vu comment il se comporte envers elle. 
Mais est-ce qu'elle le déteste vraiment comme elle le prétend ? Et, Toma, quels sont ses véritables sentiments ?",Shōjo,/imgs/mangas/aishite-nai-kamo.jpg,https://www.japscan.me/manga/aishite-nai-kamo/,https://www.japscan.me/manga/aishite-nai-kamo/,Japon,,,"Manga Aishite Nai, Kamo.",2016
"Mille fois déjà. Sakiko a fait une déclaration d'amour au professeur Chifuyu et mille fois, celui-ci l'a envoyée promener ! Mais loin de se laisser abattre, elle continue de foncer tête baisée. Jusqu'au soir fatidique ou sa mère s'enfuit pour échapper à ses créanciers, la laissant seule et à la rue !
Prête à tout pour continuer à payer ses frais de scolarité, et ce afin de pouvoir un jour vivre le grand amour avec le beau Chifuyu, Sakiko décide de vendre son corps...
Jusqu'où une femme peut-elle aller pour celui qu'elle aime ?","Shōjo, Josei",/imgs/mangas/ai-suru-hito.jpg,https://www.japscan.me/manga/ai-suru-hito/,https://www.japscan.me/manga/ai-suru-hito/,Japon,,,Manga Ai Suru Hito,2002
"Après que la surface de la Terre ait succombé au chaos, il y a des siècles de cela, la ville de Novus Aether est maintenue dans le ciel grâce aux prières continuelles offertes par le Saint. Il y a quelques années, lorsque la prière du Saint fut interrompue, un incident appelé « Gran Forte » eut lieu, entraînant une division de la ville basse, les deux parties maintenant séparées par une falaise. D'innombrables vies et de biens ont été perdus ou irréversiblement touchés dans ce qui serait la plus grande catastrophe que la ville ait jamais connu. Dans le temps, la couche la plus basse, connue comme la "" Prison "", est devenue le foyer de personnes qui ont beaucoup perdu de leurs anciennes vies au cours du "" Gran Forte "". Crimes, famines et maladies sévissent, avec les ""Noncorroding Gold Chains"", une organisation spécialisée dans le commerce du sexe, en gardant le peu d'ordre qui existe encore...",Shōnen,/imgs/mangas/aiyoku-no-eustia.jpg,https://www.japscan.me/manga/aiyoku-no-eustia/,https://www.japscan.me/manga/aiyoku-no-eustia/,Japon,,,Manga Aiyoku No Eustia,2012
"Pour échapper à la gravité et transformer la ville en immense terrain de jeu, un nouveau sport a fait son apparition : l'Air Treck. Des rollers d'un nouveau genre sont nés. Ils intègrent un moteur de petite taille extrêmement puissant. Ikki n'a que faire de cette discipline, jusqu'au jour où les Skull Saders, des adeptes",Shōnen,/imgs/mangas/air-gear.jpg,https://www.japscan.me/manga/air-gear/,https://www.japscan.me/manga/air-gear/,Japon,,,Manga Air Gear,2002
"Les Ajin sont des êtres vivants immortel. Kei, un lycéen, se fait renverser par une voiture en rentrant de l'école. Il meurt sur le coup. Mais quelque minutes plus tard il est ressusciter. Mais pas en tant qu'humain mais en tant qu'Ajin. Kei commence à se faire chasser par les humains, et décide de s'enfuir. Son ami Kai décide de l'aider et ensemble ils s'enfuient dans la montagne. Que réserve le futur à Kei?",Seinen,/imgs/mangas/ajin.jpg,https://www.japscan.me/manga/ajin/,https://www.japscan.me/manga/ajin/,Japon,,,Manga Ajin,2012
"Kenji est un jeune homme tenant la boutique de son défunt père après l'avoir transformée en convini. Mais un jour, suite à une visite de la police, il apprend l'existence d'une organisation dont le chef est un certain ""Ami"". Apparement impliqué dans diverses affaires louches, Kenji découvre petit à petit qu'il existe alors des liens entre ce dernier et son enfance. C'est à ce moment qu'il croise la route d'un homme mourant appartenant à cette organisation. Celui-ci lui affirme, avant de lâcher son dernier soupir, qu'il est le seul à pouvoir sauver la terre d'Ami...","Suspense, Drame, Mature, Mystère, Action, Amitié, Tragédie, Science-fiction, Yakuza, Psychologie, Post-apocalypse, Justicier, Enquête, Jeunesse, Thriller, Pouvoirs Psychiques",/imgs/mangas/20th-century-boys.jpg,https://www.japscan.me/manga/20th-century-boys/,https://www.japscan.me/manga/20th-century-boys/,Japon,1999,Terminé,Manga 20th Century Boys,Seinen
"Le duo de mangaka croisé dans 20th Century Boys, présente leur travail au mangaka qui avait été emprisonné suite à la publication de sa fiction (qui est en fait la trame de 20th). Ce dernier leur demande d’imaginer un drame dans lequel un homme tente de protéger la paix dans le monde. Les deux artistes commencent à écrire l’histoire d’un garçon...",Seinen,/imgs/mangas/20-seiki-shounen-no-wakiyaku-ujiko-ujio-sakuhinshuu.jpg,https://www.japscan.me/manga/20-seiki-shounen-no-wakiyaku-ujiko-ujio-sakuhinshuu/,https://www.japscan.me/manga/20-seiki-shounen-no-wakiyaku-ujiko-ujio-sakuhinshuu/,Japon,,,Manga 20 Seiki Shounen No Wakiyaku - Ujiko Ujio Sakuhinshuu,2010
L'histoire d'un père et son fils dans la Grèce Antique.,"Shōnen, Seinen",/imgs/mangas/aisopos.jpg,https://www.japscan.me/manga/aisopos/,https://www.japscan.me/manga/aisopos/,Corée Du Sud,,,Manhwa Aisopos,2014
"Le jeune Nathan devient un garçon retiré et asocial à cause des circonstances de son enfance. C'est alors qu'il rencontre Sherwin, et peu à peu, sa vie commence à changer... Se pourrait-il que Sherwin soit ce que Nathan attendait tant ?",Shounen Ai,/imgs/mangas/20-twenty.jpg,https://www.japscan.me/manga/20-twenty/,https://www.japscan.me/manga/20-twenty/,Japon,,,Manga 20 Twenty,2018
"La suite et fin de la série 20th Century Boys. Kenji est confronté à un grave problème, une bombe menace d'exploser et de détruire tout ce qui l'entoure. Il va devoir revenir dans le passé grâce à un système virtuel et retrouver parmi tout ses souvenirs où se trouve la télécommande d'arrêt de la bombe...",Seinen,/imgs/mangas/21st-century-boys.jpg,https://www.japscan.me/manga/21st-century-boys/,https://www.japscan.me/manga/21st-century-boys/,Japon,,,Manga 21st Century Boys,2007
"""Je ne suis pas intéressé par les vraies femmes ! Ma femme, Lilliel, est en 2 dimensions !"". Mais quelque chose d'inattendue apparaît devant Okumura, le président du club de manga... la vraie Lilliel ?!
La comédie romantique avec ce personnage de cosplay commence !",Shōnen,/imgs/mangas/2-5-dimensional-seduction.jpg,https://www.japscan.me/manga/2-5-dimensional-seduction/,https://www.japscan.me/manga/2-5-dimensional-seduction/,Japon,,,Manga 2.5 Dimensional Seduction,2019
"Higurashi Tsugumi a perdu ses parents et sa gouvernante dans un incendie alors qu'il était encore enfant.
Il a maintenant 15 ans et est devenu un écrivain talentueux et prometteur, mais est atteint du syndrome de la page blanche depuis un an.
Il décide donc de retourner dans l'ancienne maison familiale, abandonnée depuis le drame, afin de trouver l'inspiration en se remémorant les moments heureux de son enfance.
Mais ce ne sont pas seulement les souvenirs qui ressurgiront devant lui en entrant dans la vieille bâtisse familiale...",Seinen,/imgs/mangas/25-ji-no-ghost-writer.jpg,https://www.japscan.me/manga/25-ji-no-ghost-writer/,https://www.japscan.me/manga/25-ji-no-ghost-writer/,Japon,,,Manga 25-Ji No Ghost Writer,2019
,"Kuwashima Rein, Ooha Maiko",/imgs/mangas/29-sai-dokushin-wa-isekai-de-jiyuu-ni-ikita-katta.jpg,https://www.japscan.me/manga/29-sai-dokushin-wa-isekai-de-jiyuu-ni-ikita-katta/,https://www.japscan.me/manga/29-sai-dokushin-wa-isekai-de-jiyuu-ni-ikita-katta/,Japon,,,Manga 29-Sai Dokushin Wa Isekai De Jiyuu Ni Ikita……katta,"Action, Aventure, Romance, Harem, Fantasy"
"Elle pensait être tombée amoureuse de deux hommes qui la courtisaient. L'un est froid et l'autre est tendre. Lequel choisira-elle pour être son homme idéal ? Seulement… Son salaud de petit ami et sa sœur ont tenté de lui faire du mal. Avec la protection de ses ""deux"" amoureux, elle se venge de ceux qui lui ont fait du mal auparavant…",Josei,/imgs/mangas/2-ways-for-lovers.jpg,https://www.japscan.me/manga/2-ways-for-lovers/,https://www.japscan.me/manga/2-ways-for-lovers/,Chine,,,Manhua 2 Ways For Lovers,2019
"Tout le monde dans le monde a soudainement rétréci à 3cm ... ? ! La conséquence de cela étant que tout dans la vie quotidienne devient une menace, comme les rats... ou même les fourmis. Un monde où l'on ne peut plus compter que sur soi-même. Est-ce que Baekhyun pourra accomplir sa mission et sauver le monde en utilisant les capacités uniques qu'il a acquises ?",Shōnen,/imgs/mangas/3cm-hunter.jpg,https://www.japscan.me/manga/3cm-hunter/,https://www.japscan.me/manga/3cm-hunter/,Corée Du Sud,,,Manhwa 3CM Hunter,2020
"Histoire de vie de Kiriyama Rei, ancien joueur de Shogi avec un excellent niveau, qui en dehors de ça n'a rien du tout. Ou du moins semble-t-il le croire. A lui de découvrir avec le temps qui passe ce qui est précieux et que ce qui forme son quotidien n'est pas si inexistant que ça.",Seinen,/imgs/mangas/3-gatsu-no-lion.jpg,https://www.japscan.me/manga/3-gatsu-no-lion/,https://www.japscan.me/manga/3-gatsu-no-lion/,Japon,,,Manga 3 Gatsu No Lion,2007
"Fidèle à la culture populaire des yokai (esprits), l’auteur invite son lecteur à la découverte de ces créatures, enseignant par la même occasion que l’homme doit accepter sa destinée, avec pour lot de consolation que la mort est sans doute aprés la vie le plus beau cadeau que lui ont fait les dieux...","Fantastique, Horreur, Yokai",/imgs/mangas/3-rue-des-mysteres-et-autres-histoires.jpg,https://www.japscan.me/manga/3-rue-des-mysteres-et-autres-histoires/,https://www.japscan.me/manga/3-rue-des-mysteres-et-autres-histoires/,Japon,1980,Terminé,"Manga 3, Rue Des Mystères Et Autres Histoires",Seinen
"Une petite ville étrange, où dans les 49 jours qui suivent la mort d'une personne, vous pouvez encore voir l'esprit du mort, vous pouvez encore passer du temps avec ceux qui vous sont précieux durant ces 49 jours, mais...",Shōjo,/imgs/mangas/49.jpg,https://www.japscan.me/manga/49/,https://www.japscan.me/manga/49/,Japon,,,Manga 49,2012
"Alors qu’elles étaient tranquillement installées dans le bus en direction d’un concours de cosplays, quatre amies sont victimes d’un accident de la route. À leur réveil à l’hôpital, plus rien n’est pareil ; elles développent des pouvoirs liés aux tenues qu’elles portaient au moment de l’accident. Quand les jeunes filles commencent à découvrir l’étendue de leurs nouvelles capacités, de mystérieuses créatures envahissent la ville et semblent attirées par les adolescentes et leurs costumes. Ces dernières doivent alors s’organiser pour faire face à deux grandes menaces : les ombres qui les traquent et avalent la ville, mais aussi leurs costumes qui semblent prendre peu à peu possession d’elles. Désormais, les quatre amies doivent lutter ensemble pour comprendre l’origine de cette transformation, et pour ne pas disparaître...","Fantastique, Action, Tranche De Vie, Aventure",/imgs/mangas/4life.jpg,https://www.japscan.me/manga/4life/,https://www.japscan.me/manga/4life/,Japon,2018,Terminé,Manga 4Life,Shōnen
"La vie semble vouloir éloigner Takaki et Akari qui se connaissent depuis le CM1. Malgré les kilomètres et les ans, un lien inivisible mais solide les unit...
De Tokyo à Tochigi et à Tanegashima. C'est ta recherche que cette histoire conte.

Lors leur rentrée en CM1, le jeune Takaki rencontre Akari pour la première fois. Nouvelle dans cette école, elle vient de déménager à Tokyo. Habitués tous deux à changer de ville au gré des mutations professionnelles de leurs parents, les deux enfants se lient rapidement d'amitié. Mais la famille d'Akari est mutée dans le nord du Japon, puis celle de Takaki doit partir pour Tanegashima, une île isolée du Sud...
Parviendront-ils malgré la distance à maintenir le lien qui les unit et à s'avouer leur amour ?

Œuvre poétique sur le thème de l'amour à distance, 5cm per Second doit son nom à la vitesse de la chute d'un pétale de cerisier au printemps... quoi de plus romantique que ce symbole du caractère éphémère des choses qui est aussi synonyme d'espoir et de renouveau?",Seinen,/imgs/mangas/5cm-per-second.jpg,https://www.japscan.me/manga/5cm-per-second/,https://www.japscan.me/manga/5cm-per-second/,Japon,,,Manga 5Cm Per Second,2010
"Yakumo Fuji, un jeune lycéen reçoit un jour la visite d'une jeune Tibétaine du nom de Paï. Celle-ci lui apporte une lettre de son père, un ethnologue très connu : Hajimme Fuji, qui disparut au Tibet au cours d'une de ses missions, dans laquelle celui-ci explique que que la jeune fille est en fait une Sanjiyan Unkara, des êtres immortels possédant 3 yeux, et dont Paï serait la seule survivante et dont le souhait est de devenir humaine. Souhait qu'Hajime demande à son fils d'accomplir à sa place, celui-ci mourant ne pouvait accomplir. 
Si dans un premier temps Yakumo ne croit ni la lettre ni les affirmations de Paï, celui-ci changera d'avis suite à l'attaque de Takuhi, un oiseau géant à tête humaine qui le tuera. Mais Paï utilisera ses pouvoirs pour le sauver en le transformant en Wû : un gardien immortel des Sanjiyan Unkara. Ainsi commence un long voyage qui amènera les deux héros à travers le monde. Un trajet où se dresseront des ennemis de plus en plus forts.",Seinen,/imgs/mangas/3x3-eyes.jpg,https://www.japscan.me/manga/3x3-eyes/,https://www.japscan.me/manga/3x3-eyes/,Japon,,,Manga 3X3 Eyes,1987
